title,avg_rating,rating_count,genres
Tokyo Decadence (Topâzu) (1992),4.0,1,Drama
Tokyo Drifter (Tôkyô nagaremono) (1966),3.75,2,Action|Crime|Drama
Tokyo Godfathers (2003),3.9,5,Adventure|Animation|Drama
Tokyo Idols (2017),4.5,1,Documentary
Tokyo Story (Tôkyô monogatari) (1953),2.625,4,Drama
Tokyo Tribe (2014),5.0,1,Action|Crime|Drama|Sci-Fi
Tokyo! (2008),3.5,1,Drama
Tokyo-Ga (1985),3.0,1,Documentary
Tom & Viv (1994),3.0,2,Drama
Tom Horn (1980),4.0,1,Western
Tom Jones (1963),3.642857142857143,7,Adventure|Comedy|Romance
Tom Segura: Completely Normal (2014),5.0,1,Comedy
Tom Segura: Disgraceful (2018),4.5,1,Comedy
Tom Segura: Mostly Stories (2016),5.0,1,Comedy
Tom and Huck (1995),2.875,8,Adventure|Children
Tom and Jerry: A Nutcracker Tale (2007),5.0,1,Animation|Comedy
Tom and Jerry: Shiver Me Whiskers (2006),5.0,1,Animation|Children|Comedy
Tomb Raider (2018),2.5,4,Action|Adventure|Fantasy
Tomboy (2011),3.0,1,Drama
Tombstone (1993),3.8153846153846156,65,Action|Drama|Western
Tomcats (2001),2.0,6,Comedy
Tommy (1975),3.0,7,Musical
Tommy Boy (1995),3.78,50,Comedy
Tomorrow (2015),4.5,1,Documentary
Tomorrow Never Dies (1997),3.066666666666667,45,Action|Adventure|Thriller
Tomorrowland (2015),2.5,7,Action|Adventure|Children|Mystery|Sci-Fi
Toni Erdmann (2016),3.6666666666666665,3,Drama
Too Big to Fail (2011),4.5,1,Drama
Too Funny to Fail: The Life and Death of The Dana Carvey Show (2017),4.5,1,(no genres listed)
Too Late for Tears (1949),4.0,1,Crime|Drama|Film-Noir|Mystery|Thriller
Too Many Cooks (2014),3.0,2,Comedy
Tooth Fairy (2010),2.1666666666666665,3,Comedy|Fantasy
Tooth Fairy 2 (2012),0.5,1,Children|Comedy
Tootsie (1982),3.421875,32,Comedy|Romance
Top Five (2014),3.0,2,Comedy
Top Gun (1986),3.3012048192771086,83,Action|Romance
Top Hat (1935),4.071428571428571,7,Comedy|Musical|Romance
Top Secret! (1984),4.2,10,Comedy
Topaz (1969),3.0,1,Thriller
Topkapi (1964),2.5,1,Adventure|Comedy|Thriller
"Topo, El (1970)",3.9,5,Fantasy|Western
Topsy-Turvy (1999),3.875,4,Comedy|Drama|Musical
Tora! Tora! Tora! (1970),3.9285714285714284,7,Action|Drama|War
Tormented (1960),1.0,1,Horror|Thriller
Torn Curtain (1966),3.5,1,Thriller
Tornado! (1996),2.0,1,Action
Torque (2004),2.25,2,Action|Crime
Tortilla Soup (2001),3.25,2,Comedy|Romance
Total Eclipse (1995),3.0,1,Drama|Romance
Total Recall (1990),3.653409090909091,88,Action|Adventure|Sci-Fi|Thriller
Total Recall (2012),3.1875,8,Action|Sci-Fi|Thriller
Touch (1997),4.0,1,Drama|Fantasy|Romance
Touch of Evil (1958),4.264705882352941,17,Crime|Film-Noir|Thriller
Touch of Pink (2004),4.0,1,Comedy|Drama|Romance
"Touch of Zen, A (Xia nu) (1971)",4.5,1,Action|Adventure
Touching the Void (2003),4.0,8,Adventure|Documentary
Tough Guys (1986),3.0,3,Comedy
Touki Bouki (1973),3.5,1,Drama
"Tourist, The (2010)",2.7142857142857144,7,Drama|Thriller
"Tournament, The (2009)",2.5,1,Action
Tower Heist (2011),3.5,4,Action|Comedy|Crime
"Towering Inferno, The (1974)",3.2222222222222223,9,Action|Adventure|Drama|Thriller
Town & Country (2001),2.5,2,Comedy
"Town Called Panic, A (Panique au village) (2009)",3.75,2,Animation
"Town is Quiet, The (Ville est tranquille, La) (2000)",4.0,1,Drama
"Town, The (2010)",3.9545454545454546,22,Crime|Drama|Thriller
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",2.0,2,Comedy|Horror
"Toxic Avenger, Part II, The (1989)",2.0,2,Comedy|Horror
"Toxic Avenger, The (1985)",2.125,8,Comedy|Horror
Toy Soldiers (1991),2.5,4,Action|Drama
Toy Story (1995),3.9209302325581397,215,Adventure|Animation|Children|Comedy|Fantasy
Toy Story 2 (1999),3.8608247422680413,97,Adventure|Animation|Children|Comedy|Fantasy
Toy Story 3 (2010),4.109090909090909,55,Adventure|Animation|Children|Comedy|Fantasy|IMAX
"Toy, The (1982)",2.375,4,Comedy
Toys (1992),2.375,20,Comedy|Fantasy
Tracers (2015),1.0,1,Action
"Tracey Fragments, The (2007)",3.0,1,Drama
Trading Places (1983),3.730769230769231,39,Comedy
Traffic (2000),3.9,70,Crime|Drama|Thriller
Trail of the Pink Panther (1982),3.0,2,Comedy|Crime
Trailer Park Boys (1999),5.0,1,Comedy|Crime
Train of Life (Train de vie) (1998),4.5,2,Comedy|Drama|Romance|War
Train to Busan (2016),3.5,1,Action|Thriller
Training Day (2001),3.7941176470588234,51,Crime|Drama|Thriller
Trainspotting (1996),4.03921568627451,102,Comedy|Crime|Drama
Trainwreck (2015),3.2,10,Comedy|Romance
Traitor (2008),3.375,4,Crime|Drama|Thriller
Trance (2013),3.75,2,Crime|Thriller
Transamerica (2005),3.5,6,Adventure|Comedy|Drama
Transcendence (2014),2.2857142857142856,7,Drama|Sci-Fi|IMAX
Transformers (2007),3.3461538461538463,39,Action|Sci-Fi|Thriller|IMAX
Transformers: Age of Extinction (2014),1.875,4,Action|Adventure|Sci-Fi
Transformers: Dark of the Moon (2011),2.3636363636363638,11,Action|Adventure|Sci-Fi|War|IMAX
Transformers: Revenge of the Fallen (2009),2.425,20,Action|Adventure|Sci-Fi|IMAX
Transformers: The Movie (1986),3.357142857142857,7,Adventure|Animation|Children|Sci-Fi
Transporter 2 (2005),3.21875,16,Action|Crime|Thriller
Transporter 3 (2008),2.6666666666666665,6,Action|Adventure|Crime|Thriller
"Transporter, The (2002)",3.519230769230769,26,Action|Crime
Transsiberian (2008),2.5,1,Crime|Drama|Thriller
Trapped (2002),2.0,1,Action|Thriller
Trapped in Paradise (1994),2.5,1,Comedy|Crime
Trash Humpers (2009),0.5,1,Drama
Travels of an Ant (1983),5.0,1,Animation
Treasure Island (1950),3.25,2,Adventure|Children
Treasure Island (2012),2.0,1,Adventure
Treasure Planet (2002),3.5625,8,Adventure|Animation|Children|Sci-Fi|IMAX
"Treasure of the Sierra Madre, The (1948)",3.65625,16,Action|Adventure|Drama|Western
"Tree of Life, The (2011)",4.0,2,Drama
Trees Lounge (1996),4.0,3,Drama
Trekkies (1997),3.375,4,Documentary
Tremors (1990),3.4375,16,Comedy|Horror|Sci-Fi
Tremors 3: Back to Perfection (2001),3.0,3,Comedy|Horror|Sci-Fi
Tremors 4: The Legend Begins (2004),2.0,1,Action|Comedy|Horror|Sci-Fi|Thriller|Western
Tremors II: Aftershocks (1996),2.7,5,Comedy|Horror|Sci-Fi
Trevor Noah: African American (2013),2.5,1,(no genres listed)
Trial and Error (1997),2.25,4,Comedy|Romance
"Trial, The (Procès, Le) (1962)",4.9,5,Drama
"Trials of Henry Kissinger, The (2002)",4.0,2,Documentary
Triangle (2009),4.0,2,Drama|Horror|Mystery|Thriller
Trick 'r Treat (2007),2.5,1,Comedy|Horror|Thriller
"Trigger Effect, The (1996)",2.0,1,Drama|Thriller
Trilogy of Terror (1975),4.0,1,Horror|Thriller
Trinity and Sartana Are Coming (1972),5.0,1,Comedy|Western
"Trip to Bountiful, The (1985)",4.25,2,Drama
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",3.5,5,Action|Adventure|Fantasy|Sci-Fi
"Trip, The (2002)",2.0,1,Comedy|Drama|Romance
"Trip, The (2010)",4.0,1,Comedy|Drama
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.7045454545454546,22,Animation|Comedy|Fantasy
Trippin' (1999),1.0,1,Comedy
Tristan & Isolde (2006),3.6,5,Drama|Romance
Tristram Shandy: A Cock and Bull Story (2005),3.3333333333333335,3,Comedy|Drama
"Triumph of Love, The (2001)",2.0,1,Comedy
Triumph of the Spirit (1989),3.0,1,Drama
Triumph of the Will (Triumph des Willens) (1934),4.166666666666667,3,Documentary
Troll 2 (1990),3.5,3,Fantasy|Horror
"Troll Hunter, The (Trolljegeren) (2010)",3.75,2,Fantasy|Horror
Tron (1982),3.34,50,Action|Adventure|Sci-Fi
Tron: Legacy (2010),3.236842105263158,19,Action|Adventure|Sci-Fi|IMAX
Troop Beverly Hills (1989),1.9166666666666667,6,Comedy
Tropic Thunder (2008),3.5,33,Action|Adventure|Comedy|War
"Trou, Le (Hole, The) (Night Watch, The) (1960)",4.0,1,Crime|Film-Noir
Trouble in Paradise (1932),3.5,1,Comedy|Romance
"Trouble with Harry, The (1955)",3.4166666666666665,6,Comedy|Mystery
Troy (2004),3.4270833333333335,48,Action|Adventure|Drama|War
True Crime (1996),4.0,2,Mystery|Thriller
True Crime (1999),2.75,4,Crime|Thriller
True Grit (1969),4.0,6,Adventure|Drama|Western
True Grit (2010),3.75,28,Western
True Lies (1994),3.497191011235955,178,Action|Adventure|Comedy|Romance|Thriller
True Romance (1993),3.8,65,Crime|Thriller
True Stories (1986),5.0,1,Comedy|Musical
True Story (2015),3.25,2,Drama|Mystery|Thriller
"Truly, Madly, Deeply (1991)",3.6666666666666665,3,Drama|Romance
"Truman Show, The (1998)",3.812,125,Comedy|Drama|Sci-Fi
Trumbo (2015),4.0,1,Drama
Trust (1990),4.333333333333333,3,Comedy|Drama|Romance
Truth (2015),3.0,1,Drama
"Truth About Cats & Dogs, The (1996)",3.3879310344827585,58,Comedy|Romance
"Truth About Charlie, The (2002)",2.5,1,Mystery|Thriller
Tsotsi (2005),3.25,4,Crime|Drama
Tuck Everlasting (2002),3.25,2,Drama|Fantasy
Tucker & Dale vs Evil (2010),3.9166666666666665,18,Comedy|Horror
Tucker: The Man and His Dream (1988),3.0,1,Drama
Tuesdays with Morrie (1999),3.5,2,Drama
Tully (2000),2.75,2,Drama
Tupac: Resurrection (2003),4.0,1,Documentary
Turbo (2013),2.5,1,Adventure|Animation|Children|Comedy|Fantasy
Turbo Kid (2015),3.5,3,Action|Adventure|Sci-Fi
Turbo: A Power Rangers Movie (1997),2.0,2,Action|Adventure|Children
Turbulence (1997),1.0,1,Action|Thriller
Turkish Delight (Turks fruit) (1973),4.0,1,Drama|Romance
Turner & Hooch (1989),3.0384615384615383,13,Comedy|Crime
"Turning Point, The (1977)",4.0,1,Drama|Romance
Turtle Diary (1985),4.0,2,Comedy|Drama|Romance
Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),3.0,1,Documentary
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),4.0,1,Drama|War
Tusk (2014),3.5,1,Comedy|Drama|Horror
"Tuskegee Airmen, The (1995)",2.0,1,Drama|War
"Tuxedo, The (2002)",2.5,10,Action|Comedy
Twelfth Night (1996),3.5384615384615383,13,Comedy|Drama|Romance
"Twelve Chairs, The (1970)",3.0,1,Comedy
Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.983050847457627,177,Mystery|Sci-Fi|Thriller
Twelve O'Clock High (1949),4.5,1,Drama|War
"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",3.6666666666666665,3,Action|Adventure|Animation|Children|Comedy|Fantasy
Twilight (1998),2.3333333333333335,3,Crime|Drama|Thriller
Twilight (2008),2.409090909090909,22,Drama|Fantasy|Romance|Thriller
"Twilight Saga: Breaking Dawn - Part 1, The (2011)",2.2142857142857144,7,Adventure|Drama|Fantasy|Romance
"Twilight Saga: Breaking Dawn - Part 2, The (2012)",1.875,4,Adventure|Drama|Fantasy|Romance|IMAX
"Twilight Saga: Eclipse, The (2010)",2.45,10,Fantasy|Romance|Thriller|IMAX
"Twilight Saga: New Moon, The (2009)",2.6666666666666665,9,Drama|Fantasy|Horror|Romance|Thriller
"Twilight Samurai, The (Tasogare Seibei) (2002)",3.8333333333333335,6,Drama|Romance
Twilight Zone: The Movie (1983),3.0,3,Fantasy|Horror|Sci-Fi|Thriller
Twin Dragons (Shuang long hui) (1992),3.0,3,Action|Comedy
Twin Falls Idaho (1999),2.0,1,Drama
Twin Peaks: Fire Walk with Me (1992),3.409090909090909,11,Crime|Drama|Mystery|Thriller
Twins (1988),2.4642857142857144,14,Comedy
Twinsters (2015),4.0,1,Documentary
Twisted (2004),2.75,2,Thriller
Twister (1990),1.5,1,Comedy
Twister (1996),3.321138211382114,123,Action|Adventure|Romance|Thriller
Two Brothers (Deux frères) (2004),3.5,1,Adventure|Children|Drama
Two Can Play That Game (2001),4.0,1,Comedy|Drama
"Two Days, One Night (Deux jours, une nuit) (2014)",3.5,1,Drama
"Two Escobars, The (2010)",3.5,1,Crime|Documentary
Two Family House (2000),5.0,1,Drama
Two Girls and a Guy (1997),2.0,3,Comedy|Drama
"Two Jakes, The (1990)",1.25,2,Drama
Two Moon Junction (1988),2.0,2,Drama|Romance
Two Much (1995),3.0,1,Comedy|Romance
Two Mules for Sister Sara (1970),3.0,2,Comedy|War|Western
Two Night Stand (2014),2.8333333333333335,3,Comedy|Romance
Two Weeks Notice (2002),3.263157894736842,19,Comedy|Romance
"Two Women (Ciociara, La) (1960)",4.0,1,Drama|War
Two for the Money (2005),3.5,1,Drama
Two if by Sea (1996),2.2,5,Comedy|Romance
Tyler Perry's Daddy's Little Girls (2007),2.0,1,Comedy|Romance
Tyler Perry's Diary of a Mad Black Woman (2005),2.6666666666666665,3,Comedy|Drama|Romance
Tyler Perry's I Can Do Bad All by Myself (2009),5.0,1,Comedy|Drama
Tyrannosaur (2011),3.5,1,Drama
U Turn (1997),3.357142857142857,7,Crime|Drama|Mystery
U-571 (2000),3.4242424242424243,33,Action|Thriller|War
U.S. Marshals (1998),3.0217391304347827,23,Action|Crime|Thriller
"U.S. vs. John Lennon, The (2006)",4.0,1,Documentary
U2: Rattle and Hum (1988),3.25,4,Documentary|Musical
UHF (1989),3.4444444444444446,9,Comedy
Ugetsu (Ugetsu monogatari) (1953),2.5,2,Drama|Thriller
"Ugly Duckling and Me!, The (2006)",5.0,1,Animation|Comedy
"Ugly Truth, The (2009)",3.6666666666666665,12,Comedy|Drama|Romance
"Ugly, The (1997)",2.0,1,Horror|Thriller
Ulee's Gold (1997),4.0,5,Drama
Ultimate Avengers (2006),2.75,2,Action|Animation|Children|Sci-Fi
Ultimate Avengers 2 (2006),2.0,1,Action|Animation|Sci-Fi
Ultraviolet (2006),1.9230769230769231,13,Action|Fantasy|Sci-Fi|Thriller
Umberto D. (1952),5.0,1,Drama
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",4.125,4,Drama|Musical|Romance
UnHung Hero (2013),4.5,1,Documentary
"Unbearable Lightness of Being, The (1988)",3.227272727272727,11,Drama
Unbelievable Adventures of Italians in Russia (1974),3.25,2,Adventure|Comedy
Unbreakable (2000),3.4794520547945207,73,Drama|Sci-Fi
Unbroken (2014),2.5,3,Drama|War
Uncle Buck (1989),2.8846153846153846,13,Comedy
Uncle Nino (2003),0.5,1,Comedy
Uncommon Valor (1983),3.0,1,Action|War
Undead (2003),3.25,2,Action|Comedy|Horror|Sci-Fi
Under Siege (1992),2.8541666666666665,24,Action|Drama|Thriller
Under Siege 2: Dark Territory (1995),2.716666666666667,30,Action
Under Suspicion (2000),2.5,2,Crime|Thriller
Under the Rainbow (1981),2.0,3,Comedy
Under the Sand (2000),4.5,2,Drama
Under the Skin (2013),2.75,2,Horror|Sci-Fi|Thriller
Under the Tuscan Sun (2003),3.2777777777777777,9,Comedy|Drama|Romance
Undercover Blues (1993),2.0,2,Comedy|Crime
Undercover Brother (2002),1.8333333333333333,9,Comedy
Undercurrent (1946),3.5,1,Film-Noir|Thriller
Underground (1995),4.333333333333333,3,Comedy|Drama|War
Underneath (1995),3.5,2,Mystery|Thriller
Undertaking Betty (Plots with a View) (2002),2.5,1,Comedy|Romance
Undertow (2004),3.0,1,Crime|Drama|Thriller
Underworld (1996),3.0,3,Comedy|Thriller
Underworld (2003),3.5,33,Action|Fantasy|Horror
Underworld: Awakening (2012),3.8,5,Action|Fantasy|Horror|IMAX
Underworld: Blood Wars (2016),3.0,1,Action|Horror
Underworld: Evolution (2006),3.09375,16,Action|Fantasy|Horror
Underworld: Rise of the Lycans (2009),3.642857142857143,7,Action|Fantasy|Horror|Thriller
Undisputed (2002),2.75,2,Drama
Undisputed II: Last Man Standing (2006),4.0,1,Action|Crime|Drama
Undisputed III: Redemption (2010),4.0,1,Action|Crime|Drama
Unedited Footage of a Bear (2014),4.0,1,Horror|Thriller
Unfaithful (2002),3.5,7,Drama|Thriller
Unfaithfully Yours (1948),5.0,1,Comedy
Unfinished Business (2015),2.25,2,Comedy
"Unfinished Life, An (2005)",3.0,1,Drama
Unforgettable (1996),3.0,3,Mystery|Sci-Fi|Thriller
"Unforgettable Summer, An (Un été inoubliable) (1994)",2.0,1,Drama
Unforgiven (1992),4.111111111111111,45,Drama|Western
Unforgiven (2013),0.5,1,Action|Crime|Drama
"Unforgiven, The (1960)",3.8333333333333335,6,Drama|Western
Unicorn City (2012),5.0,1,Comedy|Romance
"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",2.5,1,Comedy
"Uninvited, The (2009)",3.5,1,Drama|Horror|Mystery|Thriller
"Union: The Business Behind Getting High, The (2007)",3.5,1,Comedy|Documentary
United 93 (2006),4.142857142857143,7,Crime|Drama
"United States of Leland, The (2003)",3.5,1,Crime|Drama
Universal Soldier (1992),2.2058823529411766,17,Action|Sci-Fi
Universal Soldier: Day of Reckoning (2012),4.0,1,Action|Sci-Fi|Thriller
Universal Soldier: The Return (1999),2.625,4,Action|Sci-Fi
Unknown (2006),3.0,4,Drama|Mystery|Thriller
Unknown (2011),3.3333333333333335,6,Drama|Mystery|Thriller
"Unknown Known, The (2013)",4.0,1,Documentary
Unknown White Male (2005),3.5,1,Documentary
Unlawful Entry (1992),2.5,1,Crime|Thriller
Unleashed (Danny the Dog) (2005),3.4444444444444446,9,Action|Crime|Drama|Thriller
Unprecedented: The 2000 Presidential Election (2002),3.5,1,Documentary
"Unreasonable Man, An (2006)",4.0,1,Documentary
"Unsinkable Molly Brown, The (1964)",3.75,2,Musical
Unstoppable (2010),3.357142857142857,7,Action|Drama|Thriller
Unstrung Heroes (1995),3.1666666666666665,9,Comedy|Drama
Untamed Heart (1993),3.375,4,Drama|Romance
Unthinkable (2010),3.0,1,Drama|Thriller
Until the End of the World (Bis ans Ende der Welt) (1991),2.7,5,Adventure|Drama|Sci-Fi
Untitled Spider-Man Reboot (2017),4.15625,16,Action|Adventure|Fantasy
"Untouchables, The (1987)",3.9384615384615387,65,Action|Crime|Drama
Untraceable (2008),3.0,1,Crime|Thriller
"Unvanquished, The (Aparajito) (1957)",3.75,2,Drama
Unzipped (1995),3.0,2,Documentary
Up (2009),4.004761904761905,105,Adventure|Animation|Children|Drama
Up Close and Personal (1996),3.5,16,Drama|Romance
Up at the Villa (2000),3.5,2,Drama
Up in the Air (2009),3.71875,32,Drama|Romance
Upside Down (2012),3.0,1,Drama|Romance|Sci-Fi
Upside Down: The Creation Records Story (2010),3.0,1,Documentary
"Upside of Anger, The (2005)",3.1666666666666665,3,Comedy|Drama|Romance
Upstream Color (2013),3.1666666666666665,3,Romance|Sci-Fi|Thriller
Uptown Girls (2003),2.9166666666666665,6,Comedy
Urban Cowboy (1980),2.3333333333333335,3,Drama
Urban Legend (1998),2.4,10,Horror|Thriller
Urban Legends: Final Cut (2000),1.5,3,Horror
Used People (1992),3.5,1,Comedy|Drama
"Usual Suspects, The (1995)",4.237745098039215,204,Crime|Mystery|Thriller
V for Vendetta (2006),3.885,100,Action|Sci-Fi|Thriller|IMAX
V. I. Warshawski (1991),2.0,1,Action|Comedy|Crime
V/H/S (2012),2.75,2,Horror|Thriller
V/H/S/2 (2013),4.5,1,Horror|Thriller
Vacancy (2007),3.75,2,Horror|Thriller
Vacation (2015),3.4166666666666665,6,Adventure|Comedy
Vacations in Prostokvashino (1980),5.0,1,Animation
Vagabond (Sans toit ni loi) (1985),5.0,1,Drama
Valentine (2001),3.5,1,Horror|Mystery
Valentine's Day (2010),2.6666666666666665,3,Comedy|Romance
Valerian and the City of a Thousand Planets (2017),2.875,4,Action|Adventure|Sci-Fi
"Valet, The (La doublure) (2006)",5.0,1,Comedy
Valhalla Rising (2009),2.5,1,Action|Drama|War
Valiant (2005),1.5,1,Adventure|Animation|Children|Comedy|Fantasy|War
Valkyrie (2008),3.409090909090909,11,Drama|Thriller|War
Valley Girl (1983),2.1666666666666665,3,Comedy|Romance
Valmont (1989),4.0,4,Drama|Romance
Vampire Hunter D (1985),2.5,1,Animation|Fantasy|Horror
Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),3.111111111111111,9,Animation|Fantasy|Horror|Sci-Fi
Vampire in Brooklyn (1995),2.8333333333333335,9,Comedy|Horror|Romance
Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),5.0,1,Horror
Vampires (1998),2.4285714285714284,7,Horror|Western
Vamps (2012),1.5,1,Comedy|Horror|Romance
Van Helsing (2004),2.7083333333333335,24,Action|Adventure|Fantasy|Horror
Vanilla Sky (2001),3.4204545454545454,44,Mystery|Romance|Sci-Fi|Thriller
"Vanishing, The (1993)",2.375,4,Mystery|Thriller
"Vanishing, The (Spoorloos) (1988)",3.9166666666666665,6,Drama|Thriller
Vanity Fair (2004),3.5,3,Drama|Romance
Vantage Point (2008),3.4166666666666665,6,Action|Drama|Thriller
Vanya on 42nd Street (1994),4.2,5,Drama
Varsity Blues (1999),3.2666666666666666,15,Comedy|Drama
Vatel (2000),4.25,2,Drama
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),2.3125,8,Comedy
Velvet Goldmine (1998),3.375,4,Drama
Venom (1982),2.0,1,Horror|Thriller
Venus (2006),3.5,2,Drama|Romance
Venus in Fur (La Vénus à la fourrure) (2013),4.5,1,Drama
Vera Drake (2004),3.0,4,Drama
"Verdict, The (1982)",4.357142857142857,7,Drama|Mystery
Veronica Guerin (2003),3.0,2,Crime|Drama|Thriller
Veronica Mars (2014),1.75,2,Comedy|Crime|Drama
Versus (2000),3.75,2,Action|Comedy|Fantasy|Horror
Vertical Limit (2000),2.607142857142857,14,Action|Adventure
Vertigo (1958),4.025,60,Drama|Mystery|Romance|Thriller
Very Bad Things (1998),3.4375,16,Comedy|Crime
"Very Brady Sequel, A (1996)",3.25,10,Comedy
"Very Harold & Kumar 3D Christmas, A (2011)",3.25,2,Comedy
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",3.6666666666666665,6,Drama|Mystery|Romance|War
"Very Potter Musical, A (2009)",4.25,2,Comedy|Musical
"Very Potter Sequel, A (2010)",5.0,1,Comedy|Musical
Vibes (1988),2.0,2,Adventure|Comedy|Romance
Vice (2015),1.0,1,Action|Adventure|Sci-Fi|Thriller
Vicky Cristina Barcelona (2008),3.09375,16,Comedy|Drama|Romance
Victor Frankenstein (2015),3.25,2,Drama|Horror|Sci-Fi
Victor/Victoria (1982),3.5416666666666665,12,Comedy|Musical|Romance
Victoria (2015),3.9,5,Crime|Drama|Romance
Victory (a.k.a. Escape to Victory) (1981),4.75,2,Action|Drama|War
Videodrome (1983),3.6875,8,Fantasy|Horror|Sci-Fi|Thriller
"Vie en Rose, La (Môme, La) (2007)",3.25,2,Drama|Musical
View from the Top (2003),2.375,4,Comedy|Romance
"View to a Kill, A (1985)",3.2142857142857144,21,Action|Adventure|Thriller
Vigilante Diaries (2016),1.0,1,Action
Village of the Damned (1960),3.0833333333333335,6,Horror|Sci-Fi|Thriller
Village of the Damned (1995),2.8333333333333335,12,Horror|Sci-Fi
"Village, The (2004)",3.1923076923076925,26,Drama|Mystery|Thriller
Villain (1971),5.0,1,Crime|Drama|Thriller
Vincent Wants to Sea (Vincent will meer) (2010),3.0,1,Drama
Violet & Daisy (2011),3.0,2,Action|Drama
Violets Are Blue... (1986),3.0,1,Drama|Romance
Vir Das: Abroad Understanding (2017),3.5,1,Comedy
"Virgin Spring, The (Jungfrukällan) (1960)",3.75,2,Crime|Drama
"Virgin Suicides, The (1999)",3.769230769230769,26,Drama|Romance
Viridiana (1961),4.0,1,Comedy|Drama
Virtuosity (1995),2.8421052631578947,19,Action|Sci-Fi|Thriller
Virunga (2014),4.0,1,Documentary|War
Virus (1999),2.6666666666666665,3,Horror|Sci-Fi
Visions of Light: The Art of Cinematography (1992),3.0,1,Documentary
"Visit, The (2000)",2.0,1,Drama
"Visit, The (2015)",3.5,1,Comedy|Horror
Visitor Q (Bizita Q) (2001),3.3,5,Comedy|Drama|Horror
"Visitor, The (2007)",4.5,1,Drama|Romance
"Visitors, The (Visiteurs, Les) (1993)",4.125,4,Comedy|Fantasy|Sci-Fi
"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",3.5,2,Drama
Voices from the List (2004),4.3,5,Documentary
Voices of a Distant Star (Hoshi no koe) (2003),4.5,1,Animation|Drama|Romance|Sci-Fi
Volcano (1997),2.1,15,Action|Drama|Thriller
Volcano High (Whasango) (2001),3.0,1,Action|Comedy
Volga - Volga (1938),3.5,1,Comedy|Musical
Volunteers (1985),2.8125,8,Comedy
Volver (2006),3.8125,8,Comedy|Drama
Von Ryan's Express (1965),3.75,4,Action|Adventure|Drama|War
Vovka in the Kingdom of Far Far Away (1965),5.0,1,Adventure|Animation|Children|Fantasy
"Vow, The (2012)",2.6666666666666665,3,Drama|Romance
Voyage to the Bottom of the Sea (1961),3.0,1,Adventure|Sci-Fi
W. (2008),2.5,1,Drama
WALL·E (2008),4.0576923076923075,104,Adventure|Animation|Children|Romance|Sci-Fi
"Wackness, The (2008)",4.0,3,Comedy|Drama|Romance
Waco: The Rules of Engagement (1997),3.5,1,Documentary
Wadjda (2012),2.5,1,Drama
Wag the Dog (1997),3.338709677419355,31,Comedy
"Wages of Fear, The (Salaire de la peur, Le) (1953)",3.3,5,Action|Adventure|Drama|Thriller
Wagons East (1994),2.0,1,Comedy|Western
Wait Until Dark (1967),3.4285714285714284,7,Drama|Thriller
Waiting for 'Superman' (2010),4.0,1,Documentary
Waiting for Guffman (1996),3.875,24,Comedy
Waiting to Exhale (1995),2.357142857142857,7,Comedy|Drama|Romance
Waiting... (2005),3.269230769230769,13,Comedy
Waitress (2007),3.8333333333333335,6,Comedy|Drama|Romance
"Wake Up, Ron Burgundy (2004)",3.5,1,Comedy
Waking Life (2001),3.6842105263157894,19,Animation|Drama|Fantasy
Waking Ned Devine (a.k.a. Waking Ned) (1998),3.673076923076923,26,Comedy
Wal-Mart: The High Cost of Low Price (2005),4.5,1,Documentary
"Walk Among the Tombstones, A (2014)",3.0,1,Action|Crime|Mystery|Thriller
Walk Hard: The Dewey Cox Story (2007),3.3,5,Comedy|Musical
"Walk in the Clouds, A (1995)",3.4285714285714284,21,Drama|Romance
Walk of Shame (2014),2.5,1,Comedy
"Walk on the Moon, A (1999)",3.2,5,Drama|Romance
Walk the Line (2005),3.7564102564102564,39,Drama|Musical|Romance
"Walk to Remember, A (2002)",3.5,14,Drama|Romance
"Walk, Don't Run (1966)",2.0,1,Comedy|Romance
Walkabout (1971),4.25,2,Adventure|Drama
Walker (1987),2.5,1,Adventure|Drama|War|Western
"Walker, The (2007)",2.0,1,Drama|Mystery
"Walking Dead, The (1995)",3.0,1,Drama|War
Walking Tall (2004),3.0,6,Action
Walking and Talking (1996),4.0,1,Comedy|Drama|Romance
Walking with Monsters (2005),4.0,1,Documentary
Wall Street (1987),3.75,20,Drama
Wall Street: Money Never Sleeps (2010),3.1666666666666665,3,Drama
Wallace & Gromit in The Curse of the Were-Rabbit (2005),3.6333333333333333,30,Adventure|Animation|Children|Comedy
