sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
Misc Office Supplies SKU 19,3/2/2023,29.89,9,269,125,66,40,27,11,27.99,,,,,27.99,27.99,98,27.99,37.99
Misc Office Supplies SKU 19,3/3/2023,29.99,6,180,83,44,27,15,11,27.99,,,,,27.99,27.99,86,27.99,37.99
Misc Office Supplies SKU 19,3/4/2023,29.69,4,119,55,29,18,15,2,27.99,,,,,27.99,27.99,76,27.99,37.99
Misc Office Supplies SKU 19,3/5/2023,0,0,0,0,0,0,15,-15,27.99,,,,,27.99,27.99,67,27.99,37.99
Misc Office Supplies SKU 19,3/6/2023,29.29,14,410,194,102,62,18,34,27.99,,,,,27.99,27.99,63,27.99,37.99
Misc Office Supplies SKU 19,3/7/2023,29.99,1,30,14,7,4,16,-11,27.99,,,,,27.99,27.99,61,27.99,37.99
Misc Office Supplies SKU 19,3/8/2023,29.89,10,299,138,73,45,35,8,27.99,,,,,27.99,27.99,59,27.99,37.99
Misc Office Supplies SKU 19,3/9/2023,29.89,8,239,111,58,36,25,9,27.99,,,,,27.99,27.99,58,27.99,37.99
Misc Office Supplies SKU 19,3/10/2023,29.79,3,89,42,22,13,10,2,27.99,,,,,27.99,27.99,652,27.99,37.99
Misc Office Supplies SKU 19,3/11/2023,29.39,4,118,55,29,18,13,3,27.99,,,,,27.99,27.99,1047,27.99,37.99
Misc Office Supplies SKU 19,3/12/2023,29.99,3,90,42,22,14,11,1,27.99,,,,,27.99,27.99,1030,27.99,37.99
Misc Office Supplies SKU 19,3/13/2023,29.59,5,148,69,36,22,11,10,27.99,,,,,27.99,27.99,1023,27.99,37.99
Misc Office Supplies SKU 19,3/14/2023,29.79,10,298,138,73,45,22,20,27.99,,,,,27.99,27.99,1019,27.99,37.99
Misc Office Supplies SKU 19,3/15/2023,29.89,6,179,83,44,27,9,16,27.99,,,,,27.99,27.99,1012,27.99,37.99
Misc Office Supplies SKU 19,3/16/2023,29.19,11,321,152,80,48,14,27,27.99,,,,,27.99,27.99,1003,27.99,37.99
Misc Office Supplies SKU 19,3/17/2023,29.29,11,322,152,80,48,14,28,27.99,,,,,27.99,27.99,998,27.99,37.99
Misc Office Supplies SKU 19,3/18/2023,29.79,7,209,97,51,31,8,22,27.99,,,,,27.99,27.99,995,27.99,37.99
Misc Office Supplies SKU 19,3/19/2023,29.99,4,120,55,29,18,7,11,27.99,,,,,27.99,27.99,989,27.99,37.99
Misc Office Supplies SKU 19,3/20/2023,29.99,5,150,69,36,22,8,15,27.99,,,,,27.99,27.99,983,27.99,37.99
Misc Office Supplies SKU 19,3/21/2023,29.29,26,762,360,189,114,15,84,27.99,,,,,27.99,27.99,972,27.99,37.99
Misc Office Supplies SKU 19,3/22/2023,30.99,3,93,42,22,14,13,2,27.99,,,,,27.99,27.99,969,27.99,37.99
Misc Office Supplies SKU 19,3/23/2023,30.99,7,217,97,51,33,17,19,27.99,,,,,27.99,27.99,950,27.99,37.99
Misc Office Supplies SKU 19,3/24/2023,30.49,21,640,291,153,96,9,91,27.99,,,,,27.99,27.99,944,27.99,37.99
Misc Office Supplies SKU 19,3/25/2023,30.49,2,61,28,15,9,11,-2,27.99,,,,,27.99,27.99,906,27.99,37.99
Misc Office Supplies SKU 19,3/26/2023,30.49,6,183,83,44,27,11,18,27.99,,,,,27.99,27.99,922,27.99,37.99
Misc Office Supplies SKU 19,3/27/2023,29.79,11,328,152,80,49,14,33,27.99,,,,,27.99,27.99,906,27.99,37.99
Misc Office Supplies SKU 19,3/28/2023,28.89,8,231,111,58,35,11,16,27.99,,,,,27.99,27.99,899,27.99,37.99
Misc Office Supplies SKU 19,3/29/2023,29.99,15,450,208,109,68,16,49,27.99,,,,,27.99,27.99,880,27.99,37.99
Misc Office Supplies SKU 19,3/30/2023,29.69,8,238,111,58,36,12,21,27.99,,,,,27.99,27.99,868,27.99,37.99
Misc Office Supplies SKU 19,3/31/2023,29.79,16,477,222,116,72,20,47,27.99,,,,,27.99,27.99,854,27.99,37.99
Misc Office Supplies SKU 19,4/1/2023,29.69,7,208,97,51,31,12,17,27.99,,,,,27.99,27.99,845,27.99,37.99
Misc Office Supplies SKU 19,4/2/2023,29.99,4,120,55,29,18,14,4,27.99,,,,,27.99,27.99,838,27.99,37.99
Misc Office Supplies SKU 19,4/3/2023,29.99,8,240,111,58,36,16,19,27.99,,,,,27.99,27.99,826,27.99,37.99
Misc Office Supplies SKU 19,4/4/2023,29.79,7,209,97,51,31,13,17,27.99,,,,,27.99,27.99,824,27.99,37.99
Misc Office Supplies SKU 19,4/5/2023,29.09,25,727,346,182,109,24,66,27.99,,,,,27.99,27.99,821,27.99,37.99
Misc Office Supplies SKU 19,4/6/2023,29.99,7,210,97,51,32,20,10,27.99,,,,,27.99,27.99,814,27.99,37.99
Misc Office Supplies SKU 19,4/7/2023,29.59,14,414,194,102,62,14,42,27.99,,,,,27.99,27.99,785,27.99,37.99
Misc Office Supplies SKU 19,4/8/2023,29.99,4,120,55,29,18,12,6,27.99,,,,,27.99,27.99,781,27.99,37.99
Misc Office Supplies SKU 19,4/9/2023,29.99,4,120,55,29,18,17,1,27.99,,,,,27.99,27.99,774,27.99,37.99
Misc Office Supplies SKU 19,4/10/2023,29.39,21,617,291,153,93,14,66,27.99,,,,,27.99,27.99,769,27.99,37.99
Misc Office Supplies SKU 19,4/11/2023,29.99,6,180,83,44,27,15,11,27.99,,,,,27.99,27.99,757,27.99,37.99
Misc Office Supplies SKU 19,4/12/2023,29.59,6,178,83,44,27,16,8,27.99,,,,,27.99,27.99,747,27.99,37.99
Misc Office Supplies SKU 19,4/13/2023,29.09,17,495,235,124,74,24,38,27.99,,,,,27.99,27.99,728,27.99,37.99
Misc Office Supplies SKU 19,4/14/2023,29.79,4,119,55,29,18,14,3,27.99,,,,,27.99,27.99,712,27.99,37.99
Misc Office Supplies SKU 19,4/15/2023,29.99,4,120,55,29,18,11,7,27.99,,,,,27.99,27.99,707,27.99,37.99
Misc Office Supplies SKU 19,4/16/2023,29.99,4,120,55,29,18,15,3,27.99,,,,,27.99,27.99,703,27.99,37.99
Misc Office Supplies SKU 19,4/17/2023,29.89,9,269,125,66,40,12,26,27.99,,,,,27.99,27.99,698,27.99,37.99
Misc Office Supplies SKU 19,4/18/2023,29.99,12,360,166,87,54,17,36,27.99,,,,,27.99,27.99,685,27.99,37.99
Misc Office Supplies SKU 19,4/19/2023,29.19,6,175,83,44,26,17,5,27.99,,,,,27.99,27.99,676,27.99,37.99
Misc Office Supplies SKU 19,4/20/2023,29.99,4,120,55,29,18,16,2,27.99,,,,,27.99,27.99,667,27.99,37.99
Misc Office Supplies SKU 19,4/21/2023,29.89,10,299,138,73,45,14,29,27.99,,,,,27.99,27.99,660,27.99,37.99
Misc Office Supplies SKU 19,4/22/2023,29.99,2,60,28,15,9,12,-4,27.99,,,,,27.99,27.99,655,27.99,37.99
Misc Office Supplies SKU 19,4/23/2023,29.99,3,90,42,22,14,16,-4,27.99,,,,,27.99,27.99,649,27.99,37.99
Misc Office Supplies SKU 19,4/24/2023,29.69,9,267,125,66,40,16,20,27.99,,,,,27.99,27.99,644,27.99,37.99
Misc Office Supplies SKU 19,4/25/2023,29.99,5,150,69,36,22,14,9,27.99,,,,,27.99,27.99,639,27.99,37.99
Misc Office Supplies SKU 19,4/26/2023,29.99,2,60,28,15,9,15,-7,27.99,,,,,27.99,27.99,634,27.99,37.99
Misc Office Supplies SKU 19,4/27/2023,29.99,4,120,55,29,18,10,8,27.99,,,,,27.99,27.99,626,27.99,37.99
Misc Office Supplies SKU 19,4/28/2023,29.69,7,208,97,51,31,8,21,27.99,,,,,27.99,27.99,625,27.99,37.99
Misc Office Supplies SKU 19,4/29/2023,29.99,3,90,42,22,14,14,-2,27.99,,,,,27.99,27.99,621,27.99,37.99
Misc Office Supplies SKU 19,4/30/2023,29.99,2,60,28,15,9,8,0,27.99,,,,,27.99,27.99,619,27.99,37.99
Misc Office Supplies SKU 19,5/1/2023,29.79,4,119,55,29,18,13,4,27.99,,,,,27.99,27.99,618,27.99,37.99
Misc Office Supplies SKU 19,5/2/2023,29.99,10,300,138,73,45,15,29,27.99,,,,,27.99,27.99,615,27.99,37.99
Misc Office Supplies SKU 19,5/3/2023,29.09,8,233,111,58,35,16,13,27.99,,,,,27.99,27.99,607,27.99,37.99
Misc Office Supplies SKU 19,5/4/2023,29.89,5,149,69,36,22,6,16,27.99,,,,,27.99,27.99,601,27.99,37.99
Misc Office Supplies SKU 19,5/5/2023,29.69,2,59,28,15,9,8,-1,27.99,,,,,27.99,27.99,592,27.99,37.99
Misc Office Supplies SKU 19,5/6/2023,29.99,7,210,97,51,32,4,26,27.99,,,,,27.99,27.99,583,27.99,37.99
Misc Office Supplies SKU 19,5/7/2023,29.99,3,90,42,22,14,9,3,27.99,,,,,27.99,27.99,582,27.99,37.99
Misc Office Supplies SKU 19,5/8/2023,29.99,5,150,69,36,22,3,20,27.99,,,,,27.99,27.99,576,27.99,37.99
Misc Office Supplies SKU 19,5/9/2023,29.29,11,322,152,80,48,10,32,27.99,,,,,27.99,27.99,569,27.99,37.99
Misc Office Supplies SKU 19,5/10/2023,29.99,2,60,28,15,9,6,2,27.99,,,,,27.99,27.99,567,27.99,37.99
Misc Office Supplies SKU 19,5/11/2023,29.99,2,60,28,15,9,5,3,27.99,,,,,27.99,27.99,558,27.99,37.99
Misc Office Supplies SKU 19,5/12/2023,29.79,3,89,42,22,13,12,0,27.99,,,,,27.99,27.99,554,27.99,37.99
Misc Office Supplies SKU 19,5/13/2023,29.99,1,30,14,7,4,3,2,27.99,,,,,27.99,27.99,551,27.99,37.99
Misc Office Supplies SKU 19,5/14/2023,29.99,1,30,14,7,4,8,-3,27.99,,,,,27.99,27.99,549,27.99,37.99
Misc Office Supplies SKU 19,5/15/2023,29.99,4,120,55,29,18,9,9,27.99,,,,,27.99,27.99,548,27.99,37.99
Misc Office Supplies SKU 19,5/16/2023,29.39,4,118,55,29,18,1,15,27.99,,,,,27.99,27.99,547,27.99,37.99
Misc Office Supplies SKU 19,5/17/2023,29.69,4,119,55,29,18,5,12,27.99,,,,,27.99,27.99,543,27.99,37.99
Misc Office Supplies SKU 19,5/18/2023,29.19,12,350,166,87,52,5,40,27.99,,,,,27.99,27.99,540,27.99,37.99
Misc Office Supplies SKU 19,5/19/2023,29.79,5,149,69,36,22,13,9,27.99,,,,,27.99,27.99,536,27.99,37.99
Misc Office Supplies SKU 19,5/20/2023,29.99,3,90,42,22,14,7,5,27.99,,,,,27.99,27.99,529,27.99,37.99
Misc Office Supplies SKU 19,5/21/2023,29.99,1,30,14,7,4,10,-5,27.99,,,,,27.99,27.99,524,27.99,37.99
Misc Office Supplies SKU 19,5/22/2023,29.89,14,418,194,102,63,11,48,27.99,,,,,27.99,27.99,520,27.99,37.99
Misc Office Supplies SKU 19,5/23/2023,29.79,10,298,138,73,45,6,36,27.99,,,,,27.99,27.99,508,27.99,37.99
Misc Office Supplies SKU 19,5/24/2023,29.99,4,120,55,29,18,7,11,27.99,,,,,27.99,27.99,503,27.99,37.99
Misc Office Supplies SKU 19,5/25/2023,29.89,5,149,69,36,22,11,11,27.99,,,,,27.99,27.99,493,27.99,37.99
Misc Office Supplies SKU 19,5/26/2023,29.09,12,349,166,87,52,9,35,27.99,,,,,27.99,27.99,489,27.99,37.99
Misc Office Supplies SKU 19,5/27/2023,29.39,1,29,14,7,4,7,-3,27.99,,,,,27.99,27.99,485,27.99,37.99
Misc Office Supplies SKU 19,5/28/2023,29.99,1,30,14,7,4,3,2,27.99,,,,,27.99,27.99,483,27.99,37.99
Misc Office Supplies SKU 19,5/29/2023,29.79,3,89,42,22,13,4,8,27.99,,,,,27.99,27.99,475,27.99,37.99
Misc Office Supplies SKU 19,5/30/2023,29.89,5,149,69,36,22,3,19,27.99,,,,,27.99,27.99,468,27.99,37.99
Misc Office Supplies SKU 19,5/31/2023,29.99,4,120,55,29,18,10,8,27.99,,,,,27.99,27.99,466,27.99,37.99
Misc Office Supplies SKU 19,6/1/2023,29.99,1,30,14,7,4,7,-2,27.99,,,,,27.99,27.99,461,27.99,37.99
Misc Office Supplies SKU 19,6/2/2023,29.99,6,180,83,44,27,3,23,27.99,,,,,27.99,27.99,457,27.99,37.99
Misc Office Supplies SKU 19,6/3/2023,0,0,0,0,0,0,13,-13,27.99,,,,,27.99,27.99,455,27.99,37.99
Misc Office Supplies SKU 19,6/4/2023,29.99,6,180,83,44,27,7,19,27.99,,,,,27.99,27.99,450,27.99,37.99
Misc Office Supplies SKU 19,6/5/2023,29.09,12,349,166,87,52,5,39,27.99,,,,,27.99,27.99,450,27.99,37.99
Misc Office Supplies SKU 19,6/6/2023,29.99,1,30,14,7,4,11,-6,27.99,,,,,27.99,27.99,451,27.99,37.99
Misc Office Supplies SKU 19,6/7/2023,29.79,4,119,55,29,18,7,10,27.99,,,,,27.99,27.99,443,27.99,37.99
Misc Office Supplies SKU 19,6/8/2023,29.79,6,179,83,44,27,7,18,27.99,,,,,27.99,27.99,436,27.99,37.99
Misc Office Supplies SKU 19,6/9/2023,29.99,2,60,28,15,9,6,2,27.99,,,,,27.99,27.99,431,27.99,37.99
Misc Office Supplies SKU 19,6/10/2023,29.99,1,30,14,7,4,7,-2,27.99,,,,,27.99,27.99,424,27.99,37.99
Misc Office Supplies SKU 19,6/11/2023,29.99,1,30,14,7,4,5,0,27.99,,,,,27.99,27.99,423,27.99,37.99
Misc Office Supplies SKU 19,6/12/2023,29.99,5,150,69,36,22,11,12,27.99,,,,,27.99,27.99,420,27.99,37.99
Misc Office Supplies SKU 19,6/13/2023,29.59,7,207,97,51,31,11,17,27.99,,,,,27.99,27.99,420,27.99,37.99
Misc Office Supplies SKU 19,6/14/2023,29.99,6,180,83,44,27,6,20,27.99,,,,,27.99,27.99,415,27.99,37.99
Misc Office Supplies SKU 19,6/15/2023,29.79,3,89,42,22,13,5,7,27.99,,,,,27.99,27.99,411,27.99,37.99
Misc Office Supplies SKU 19,6/16/2023,29.79,5,149,69,36,22,8,14,27.99,,,,,27.99,27.99,408,27.99,37.99
Misc Office Supplies SKU 19,6/17/2023,0,0,0,0,0,0,5,-5,27.99,,,,,27.99,27.99,403,27.99,37.99
Misc Office Supplies SKU 19,6/18/2023,29.99,1,30,14,7,4,6,-1,27.99,,,,,27.99,27.99,400,27.99,37.99
Misc Office Supplies SKU 19,6/19/2023,28.99,17,493,235,124,74,5,55,27.99,,,,,27.99,27.99,400,27.99,37.99
Misc Office Supplies SKU 19,6/20/2023,29.89,5,149,69,36,22,4,18,27.99,,,,,27.99,27.99,391,27.99,37.99
Misc Office Supplies SKU 19,6/21/2023,29.79,5,149,69,36,22,7,15,27.99,,,,,27.99,27.99,376,27.99,37.99
Misc Office Supplies SKU 19,6/22/2023,28.89,8,231,111,58,35,4,23,27.99,,,,,27.99,27.99,372,27.99,37.99
Misc Office Supplies SKU 19,6/23/2023,29.99,3,90,42,22,14,7,5,27.99,,,,,27.99,27.99,367,27.99,37.99
Misc Office Supplies SKU 19,6/24/2023,29.99,2,60,28,15,9,2,6,27.99,,,,,27.99,27.99,364,27.99,37.99
Misc Office Supplies SKU 19,6/25/2023,0,0,0,0,0,0,6,-6,27.99,,,,,27.99,27.99,361,27.99,37.99
Misc Office Supplies SKU 19,6/26/2023,29.09,9,262,125,66,39,9,23,27.99,,,,,27.99,27.99,358,27.99,37.99
Misc Office Supplies SKU 19,6/27/2023,29.69,7,208,97,51,31,6,23,27.99,,,,,27.99,27.99,356,27.99,37.99
Misc Office Supplies SKU 19,6/28/2023,29.99,4,120,55,29,18,5,13,27.99,,,,,27.99,27.99,349,27.99,37.99
Misc Office Supplies SKU 19,6/29/2023,29.79,4,119,55,29,18,6,11,27.99,,,,,27.99,27.99,338,27.99,37.99
Misc Office Supplies SKU 19,6/30/2023,29.99,3,90,42,22,14,8,4,27.99,,,,,27.99,27.99,333,27.99,37.99
Misc Office Supplies SKU 19,7/1/2023,29.99,2,60,28,15,9,5,3,27.99,,,,,27.99,27.99,328,27.99,37.99
Misc Office Supplies SKU 19,7/2/2023,29.99,3,90,42,22,14,7,5,27.99,,,,,27.99,27.99,324,27.99,37.99
Misc Office Supplies SKU 19,7/3/2023,0,0,0,0,0,0,6,-6,27.99,,,,,27.99,27.99,322,27.99,37.99
Misc Office Supplies SKU 19,7/4/2023,29.99,1,30,14,7,4,7,-2,27.99,,,,,27.99,27.99,320,27.99,37.99
Misc Office Supplies SKU 19,7/5/2023,29.99,31,930,429,226,140,4,131,27.99,,,,,27.99,27.99,319,27.99,37.99
Misc Office Supplies SKU 19,7/6/2023,29.99,5,150,69,36,22,8,15,27.99,,,,,27.99,27.99,303,27.99,37.99
Misc Office Supplies SKU 19,7/7/2023,29.99,5,150,69,36,22,10,13,27.99,,,,,27.99,27.99,286,27.99,37.99
Misc Office Supplies SKU 19,7/8/2023,29.99,2,60,28,15,9,8,0,27.99,,,,,27.99,27.99,283,27.99,37.99
Misc Office Supplies SKU 19,7/9/2023,29.99,4,120,55,29,18,7,11,27.99,,,,,27.99,27.99,609,27.99,37.99
Misc Office Supplies SKU 19,7/10/2023,29.69,4,119,55,29,18,4,13,27.99,,,,,27.99,27.99,605,27.99,37.99
Misc Office Supplies SKU 19,7/11/2023,29.89,9,269,125,66,40,13,25,27.99,,,,,27.99,27.99,601,27.99,37.99
Misc Office Supplies SKU 19,7/12/2023,29.99,4,120,55,29,18,7,11,27.99,,,,,27.99,27.99,596,27.99,37.99
Misc Office Supplies SKU 19,7/13/2023,29.89,7,209,97,51,31,13,17,27.99,,,,,27.99,27.99,591,27.99,37.99
Misc Office Supplies SKU 19,7/14/2023,29.99,3,90,42,22,14,4,8,27.99,,,,,27.99,27.99,592,27.99,37.99
Misc Office Supplies SKU 19,7/15/2023,29.99,1,30,14,7,4,12,-7,27.99,,,,,27.99,27.99,591,27.99,37.99
Misc Office Supplies SKU 19,7/16/2023,29.99,8,240,111,58,36,6,29,27.99,,,,,27.99,27.99,600,27.99,37.99
Misc Office Supplies SKU 19,7/17/2023,29.79,3,89,42,22,13,6,6,27.99,,,,,27.99,27.99,585,27.99,37.99
Misc Office Supplies SKU 19,7/18/2023,29.69,4,119,55,29,18,7,10,27.99,,,,,27.99,27.99,576,27.99,37.99
Misc Office Supplies SKU 19,7/19/2023,29.09,16,465,222,116,70,5,52,27.99,,,,,27.99,27.99,559,27.99,37.99
Misc Office Supplies SKU 19,7/20/2023,29.89,9,269,125,66,40,10,28,27.99,,,,,27.99,27.99,548,27.99,37.99
Misc Office Supplies SKU 19,7/21/2023,29.99,6,180,83,44,27,4,22,27.99,,,,,27.99,27.99,540,27.99,37.99
Misc Office Supplies SKU 19,7/22/2023,29.99,2,60,28,15,9,6,2,27.99,,,,,27.99,27.99,532,27.99,37.99
Misc Office Supplies SKU 19,7/23/2023,29.99,2,60,28,15,9,7,1,27.99,,,,,27.99,27.99,525,27.99,37.99
Misc Office Supplies SKU 19,7/24/2023,29.69,13,386,180,95,58,8,45,27.99,,,,,27.99,27.99,519,27.99,37.99
Misc Office Supplies SKU 19,7/25/2023,29.49,4,118,55,29,18,8,8,27.99,,,,,27.99,27.99,464,27.99,37.99
Misc Office Supplies SKU 19,7/26/2023,29.59,5,148,69,36,22,9,12,27.99,,,,,27.99,27.99,464,27.99,37.99
Misc Office Supplies SKU 19,7/27/2023,29.69,4,119,55,29,18,6,11,27.99,,,,,27.99,27.99,469,27.99,37.99
Misc Office Supplies SKU 19,7/28/2023,29.39,4,118,55,29,18,8,8,27.99,,,,,27.99,27.99,465,27.99,37.99
Misc Office Supplies SKU 19,7/29/2023,29.89,11,329,152,80,49,10,38,27.99,,,,,27.99,27.99,466,27.99,37.99
Misc Office Supplies SKU 19,7/30/2023,29.99,5,150,69,36,22,8,15,27.99,,,,,27.99,27.99,463,27.99,37.99
Misc Office Supplies SKU 19,7/31/2023,29.99,9,270,125,66,40,9,30,27.99,,,,,27.99,27.99,454,27.99,37.99
Misc Office Supplies SKU 19,8/1/2023,29.99,1,30,14,7,4,8,-3,27.99,,,,,27.99,27.99,439,27.99,37.99
Misc Office Supplies SKU 19,8/2/2023,0,0,0,0,0,0,13,-13,27.99,,,,,27.99,27.99,431,27.99,37.99
Misc Office Supplies SKU 19,8/3/2023,29.79,5,149,69,36,22,7,15,27.99,,,,,27.99,27.99,429,27.99,37.99
Misc Office Supplies SKU 19,8/4/2023,29.99,4,120,55,29,18,19,-1,27.99,,,,,27.99,27.99,428,27.99,37.99
Misc Office Supplies SKU 19,8/5/2023,0,0,0,0,0,0,10,-10,27.99,,,,,27.99,27.99,427,27.99,37.99
Misc Office Supplies SKU 19,8/6/2023,29.99,3,90,42,22,14,8,4,27.99,,,,,27.99,27.99,424,27.99,37.99
Misc Office Supplies SKU 19,8/7/2023,29.99,7,210,97,51,32,16,14,27.99,,,,,27.99,27.99,403,27.99,37.99
Misc Office Supplies SKU 19,8/8/2023,29.99,3,90,42,22,14,10,2,27.99,,,,,27.99,27.99,428,27.99,37.99
Misc Office Supplies SKU 19,8/9/2023,29.19,12,350,166,87,52,13,32,27.99,,,,,27.99,27.99,422,27.99,37.99
Misc Office Supplies SKU 19,8/10/2023,29.69,7,208,97,51,31,7,22,27.99,,,,,27.99,27.99,425,27.99,37.99
Misc Office Supplies SKU 19,8/11/2023,29.99,14,420,194,102,63,9,52,27.99,,,,,27.99,27.99,413,27.99,37.99
Misc Office Supplies SKU 19,8/12/2023,29.99,3,90,42,22,14,9,3,27.99,,,,,27.99,27.99,409,27.99,37.99
Misc Office Supplies SKU 19,8/13/2023,29.99,5,150,69,36,22,8,15,27.99,,,,,27.99,27.99,407,27.99,37.99
Misc Office Supplies SKU 19,8/14/2023,29.89,5,149,69,36,22,10,12,27.99,,,,,27.99,27.99,398,27.99,37.99
Misc Office Supplies SKU 19,8/15/2023,29.49,25,737,346,182,111,18,80,27.99,,,,,27.99,27.99,384,27.99,37.99
Misc Office Supplies SKU 19,8/16/2023,29.99,2,60,28,15,9,13,-5,27.99,,,,,27.99,27.99,377,27.99,37.99
Misc Office Supplies SKU 19,8/17/2023,29.59,5,148,69,36,22,8,13,27.99,,,,,27.99,27.99,367,27.99,37.99
Misc Office Supplies SKU 19,8/18/2023,29.99,5,150,69,36,22,12,11,27.99,,,,,27.99,27.99,350,27.99,37.99
Misc Office Supplies SKU 19,8/19/2023,29.99,3,90,42,22,14,7,5,27.99,,,,,27.99,27.99,328,27.99,37.99
Misc Office Supplies SKU 19,8/20/2023,29.99,3,90,42,22,14,8,4,27.99,,,,,27.99,27.99,319,27.99,37.99
Misc Office Supplies SKU 19,8/21/2023,29.79,10,298,138,73,45,7,35,27.99,,,,,27.99,27.99,300,27.99,37.99
Misc Office Supplies SKU 19,8/22/2023,29.49,9,265,125,66,40,10,24,27.99,,,,,27.99,27.99,294,27.99,37.99
Misc Office Supplies SKU 19,8/23/2023,26.49,9,238,125,66,36,13,-2,27.99,,,,,27.99,27.99,287,27.99,37.99
Misc Office Supplies SKU 19,8/24/2023,29.89,5,149,69,36,22,8,14,27.99,,,,,27.99,27.99,819,27.99,37.99
Misc Office Supplies SKU 19,8/25/2023,29.69,2,59,28,15,9,7,0,27.99,,,,,27.99,27.99,809,27.99,37.99
Misc Office Supplies SKU 19,8/26/2023,29.99,5,150,69,36,22,9,14,27.99,,,,,27.99,27.99,806,27.99,37.99
Misc Office Supplies SKU 19,8/27/2023,29.99,1,30,14,7,4,8,-3,27.99,,,,,27.99,27.99,803,27.99,37.99
Misc Office Supplies SKU 19,8/28/2023,29.79,7,209,97,51,31,5,25,27.99,,,,,27.99,27.99,795,27.99,37.99
Misc Office Supplies SKU 19,8/29/2023,29.89,10,299,138,73,45,7,36,27.99,,,,,27.99,27.99,793,27.99,37.99
Misc Office Supplies SKU 19,8/30/2023,29.49,17,501,235,124,75,10,57,27.99,,,,,27.99,27.99,788,27.99,37.99
Misc Office Supplies SKU 19,8/31/2023,29.79,5,149,69,36,22,7,15,27.99,,,,,27.99,27.99,779,27.99,37.99
Misc Office Supplies SKU 19,9/1/2023,29.99,2,60,28,15,9,5,3,27.99,,,,,27.99,27.99,761,27.99,37.99
Misc Office Supplies SKU 19,9/2/2023,29.99,1,30,14,7,4,5,0,27.99,,,,,27.99,27.99,756,27.99,37.99
Misc Office Supplies SKU 19,9/3/2023,29.99,3,90,42,22,14,5,7,27.99,,,,,27.99,27.99,751,27.99,37.99
Misc Office Supplies SKU 19,9/4/2023,24.99,2,50,28,15,8,4,-5,27.99,,,,,27.99,27.99,748,27.99,37.99
Misc Office Supplies SKU 19,9/5/2023,29.09,17,495,235,124,74,5,57,27.99,,,,,27.99,27.99,736,27.99,37.99
Misc Office Supplies SKU 19,9/6/2023,29.69,2,59,28,15,9,9,-2,27.99,,,,,27.99,27.99,732,27.99,37.99
Misc Office Supplies SKU 19,9/7/2023,29.79,3,89,42,22,13,8,4,27.99,,,,,27.99,27.99,718,27.99,37.99
Misc Office Supplies SKU 19,9/8/2023,28.89,8,231,111,58,35,8,19,27.99,,,,,27.99,27.99,713,27.99,37.99
Misc Office Supplies SKU 19,9/9/2023,29.39,1,29,14,7,4,9,-5,27.99,,,,,27.99,27.99,711,27.99,37.99
Misc Office Supplies SKU 19,9/10/2023,26.69,3,80,42,22,12,5,-1,27.99,,,,,27.99,27.99,710,27.99,37.99
Misc Office Supplies SKU 19,9/11/2023,29.29,11,322,152,80,48,11,31,27.99,,,,,27.99,27.99,702,27.99,37.99
Misc Office Supplies SKU 19,9/12/2023,29.89,11,329,152,80,49,7,41,27.99,,,,,27.99,27.99,700,27.99,37.99
Misc Office Supplies SKU 19,9/13/2023,28.29,6,170,83,44,26,11,6,27.99,,,,,27.99,27.99,695,27.99,37.99
Misc Office Supplies SKU 19,9/14/2023,29.99,3,90,42,22,14,9,3,27.99,,,,,27.99,27.99,680,27.99,37.99
Misc Office Supplies SKU 19,9/15/2023,29.39,1,29,14,7,4,9,-5,27.99,,,,,27.99,27.99,673,27.99,37.99
Misc Office Supplies SKU 19,9/16/2023,29.99,4,120,55,29,18,6,12,27.99,,,,,27.99,27.99,671,27.99,37.99
Misc Office Supplies SKU 19,9/17/2023,29.99,1,30,14,7,4,10,-5,27.99,,,,,27.99,27.99,670,27.99,37.99
Misc Office Supplies SKU 19,9/18/2023,29.99,5,150,69,36,22,7,16,27.99,,,,,27.99,27.99,669,27.99,37.99
Misc Office Supplies SKU 19,9/19/2023,29.99,3,90,42,22,14,4,8,27.99,,,,,27.99,27.99,665,27.99,37.99
Misc Office Supplies SKU 19,9/20/2023,29.99,2,60,28,15,9,0,8,27.99,,,,,27.99,27.99,672,27.99,37.99
Misc Office Supplies SKU 19,9/21/2023,29.79,3,89,42,22,13,0,12,27.99,,,,,27.99,27.99,670,27.99,37.99
Misc Office Supplies SKU 19,9/22/2023,29.99,7,210,97,51,32,0,30,27.99,,,,,27.99,27.99,668,27.99,37.99
Misc Office Supplies SKU 19,9/23/2023,29.99,2,60,28,15,9,0,8,27.99,,,,,27.99,27.99,665,27.99,37.99
Misc Office Supplies SKU 2,3/12/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/13/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/14/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
Misc Office Supplies SKU 2,3/15/2022,0,0,0,0,0,0,0,0,,,,,,,,,23.99,30.99
